id,biome,cluster
MGYP000037574192,unknown,4809
MGYP002957357180,unknown,4810
MGYP001790815056,unknown,4811
MGYP004748068583,unknown,4812
MGYP000164356323,unknown,4813
MGYP001538913280,unknown,4814
MGYP000435490359,unknown,4815
MGYP006417361531,unknown,4816
MGYP000750531063,unknown,4817
MGYP002574317788,unknown,4818
MGYP003578436199,unknown,4819
MGYP002397072128,unknown,4820
MGYP000779310532,unknown,4821
MGYP002832120339,unknown,4822
MGYP003630979463,unknown,4823
MGYP001925757232,unknown,4824
MGYP000604353687,unknown,4825
MGYP006082433067,unknown,4826
MGYP000953898723,unknown,4827
MGYP002583412246,unknown,4828
MGYP003114622883,unknown,1888
MGYP000976860541,unknown,4829
MGYP000579573606,unknown,4830
MGYP003583954526,unknown,4831
MGYP000474697602,unknown,4831
MGYP002722334215,unknown,2525
MGYP001302123896,unknown,4832
MGYP002739312859,unknown,4833
MGYP003619712895,unknown,4834
MGYP000414708631,unknown,4835
MGYP000677697107,unknown,4836
MGYP000792261564,unknown,4837
MGYP003576619854,unknown,4838
MGYP000945946966,unknown,4839
MGYP001457775791,unknown,4840
MGYP001535143502,unknown,4841
MGYP000177802337,unknown,4842
MGYP001197728563,unknown,4843
MGYP001193178487,unknown,4844
MGYP005744988321,unknown,4845
MGYP002179923069,unknown,4846
MGYP003424812037,unknown,4847
MGYP000646391071,unknown,4848
MGYP000328792373,unknown,4848
MGYP000554260124,unknown,4849
MGYP002937122634,unknown,4850
MGYP001090667869,unknown,4851
MGYP000627112070,unknown,4852
MGYP006130090233,unknown,4853
MGYP003057767878,unknown,4854
MGYP004484451137,unknown,4855
MGYP003427008343,unknown,4856
MGYP006439517867,unknown,4857
MGYP005765226347,unknown,4858
MGYP006220681219,unknown,4859
MGYP001075412914,unknown,4860
MGYP005670613247,unknown,4861
MGYP003327527881,unknown,4862
MGYP003595728944,unknown,4863
MGYP001468226884,unknown,4864
MGYP006359768853,unknown,4865
MGYP001529210067,unknown,4866
MGYP006385375429,unknown,4867
MGYP005998980629,unknown,4868
MGYP000614939975,unknown,4869
MGYP003453251485,unknown,4870
MGYP001949340648,unknown,4871
MGYP002625827017,unknown,1696
MGYP002597998794,unknown,4872
MGYP000870892772,unknown,4873
MGYP005799421509,unknown,4874
MGYP000207230994,unknown,4874
MGYP004729244605,unknown,4875
MGYP000858125712,unknown,4876
MGYP003368194988,unknown,4877
MGYP001087477273,unknown,4878
MGYP001001149050,unknown,4879
MGYP003527276266,unknown,4880
MGYP000905054093,unknown,4881
MGYP000380435746,unknown,4882
MGYP000894222222,unknown,4883
MGYP001371278710,unknown,4884
MGYP002527714329,unknown,4885
MGYP003470313084,unknown,4886
MGYP001285344901,unknown,4887
MGYP000281542899,unknown,4888
MGYP003506652093,unknown,4889
MGYP003263050643,unknown,4890
MGYP001250799152,unknown,4891
MGYP001524747093,unknown,4892
MGYP002777931097,unknown,4893
MGYP000853584750,unknown,4894
MGYP001157798099,unknown,4895
MGYP004749447009,unknown,4896
MGYP001369528738,unknown,4897
MGYP001308386172,unknown,4898
MGYP005609508049,unknown,4899
MGYP001578063680,unknown,4900
MGYP001478054943,unknown,4901
MGYP003575040278,unknown,4902
MGYP000941965812,unknown,4903
MGYP006111053605,unknown,4904
MGYP003560902880,unknown,1301
MGYP002646942991,unknown,1301
MGYP004550963803,unknown,4905
MGYP000777741069,unknown,4906
MGYP003700043161,unknown,4907
MGYP004535836599,unknown,4908
MGYP003238985423,unknown,4909
MGYP001533181165,unknown,4910
MGYP000832707260,unknown,4911
MGYP006336804899,unknown,4912
MGYP000094196200,unknown,4913
MGYP001483630872,unknown,4914
MGYP000900734167,unknown,4915
MGYP001200145378,unknown,4916
MGYP002783979455,unknown,4917
MGYP002173240580,unknown,4918
MGYP001142171385,unknown,4919
MGYP001169481919,unknown,4920
MGYP003413221915,unknown,4921
MGYP002653698156,unknown,4922
MGYP005722771919,unknown,4923
MGYP002177883708,unknown,4924
MGYP003995548661,unknown,4925
MGYP000980304918,unknown,4926
MGYP001743485688,unknown,4927
MGYP002006059452,unknown,4928
MGYP001558092355,unknown,4929
MGYP001221289922,unknown,2968
MGYP003653618778,unknown,4930
MGYP001180936304,unknown,4930
MGYP001570647477,unknown,4931
MGYP002730609215,unknown,4932
MGYP002573288844,unknown,4933
MGYP000225648903,unknown,4934
MGYP002227747222,unknown,4935
MGYP000808482194,unknown,4936
MGYP005902193593,unknown,4937
MGYP003503919276,unknown,4938
MGYP001286095308,unknown,4939
MGYP003296919728,unknown,4940
MGYP006251729375,unknown,4941
MGYP003344923255,unknown,4942
MGYP002989130760,unknown,4943
MGYP003449617986,unknown,4944
MGYP001174427373,unknown,4945
MGYP002552620478,unknown,4946
MGYP001548094933,unknown,4947
MGYP002660868035,unknown,3711
MGYP006390095937,unknown,4948
MGYP001572271935,unknown,4949
MGYP001072483480,unknown,395
MGYP000732153936,unknown,394
MGYP002701134658,unknown,2434
MGYP003801840755,unknown,4950
MGYP000552171080,unknown,4951
MGYP005664744661,unknown,4952
MGYP005667160033,unknown,4952
MGYP003554777593,unknown,4953
MGYP003382255820,unknown,4954
MGYP001189138606,unknown,4954
MGYP000212885908,unknown,4955
MGYP000264341167,unknown,4956
MGYP003283821758,unknown,4957
MGYP000871695352,unknown,4958
MGYP002624365680,unknown,4959
MGYP000332900581,unknown,4960
MGYP000885477885,unknown,4961
MGYP001612696675,unknown,4962
MGYP002632139553,unknown,4963
MGYP000597767225,unknown,4964
MGYP003417481090,unknown,4965
MGYP000388440396,unknown,4966
MGYP003328310030,unknown,4967
MGYP000170251994,unknown,4968
MGYP006219937749,unknown,4969
MGYP005688491011,unknown,4970
MGYP006219193609,unknown,4952
MGYP001047890769,unknown,4971
MGYP002511013910,unknown,4972
MGYP000125911555,unknown,268
MGYP000217149633,unknown,4973
MGYP002730153183,unknown,4974
MGYP002270551991,unknown,4975
MGYP001367114008,unknown,4975
MGYP000088296277,unknown,4976
MGYP002649327000,unknown,4977
MGYP002856722999,unknown,816
MGYP000256246945,unknown,816
MGYP000493798833,unknown,816
MGYP002257641107,unknown,4978
MGYP002822455501,unknown,4979
MGYP001166768120,unknown,4980
MGYP000530503514,unknown,4981
MGYP001401751733,unknown,4982
MGYP001573430497,unknown,4983
MGYP000003541066,unknown,4984
MGYP001807868265,unknown,4985
MGYP003573775699,unknown,4986
MGYP000830400876,unknown,4987
MGYP006122488599,unknown,4988
MGYP001093710557,unknown,4989
MGYP000625095455,unknown,4990
MGYP000903445933,unknown,4991
MGYP002779789191,unknown,4992
MGYP003488569842,unknown,4993
MGYP001289065552,unknown,4994
MGYP002659676387,unknown,4995
MGYP005713063209,unknown,4996
MGYP005694132667,unknown,4996
MGYP003394718965,unknown,4997
MGYP001756695751,unknown,4998
MGYP006383151857,unknown,4999
MGYP004497621003,unknown,5000
MGYP000153978347,unknown,5001
MGYP003089078696,unknown,5002
MGYP001308087067,unknown,706
MGYP001165739910,unknown,1455
MGYP001189607464,unknown,5003
MGYP003086523709,unknown,5004
MGYP000511908613,unknown,5004
MGYP001324292718,unknown,5004
MGYP003307155267,unknown,5004
MGYP003300241855,unknown,5005
MGYP001510663808,unknown,5006
MGYP005846259281,unknown,5006
MGYP001572301604,unknown,5007
MGYP002609879015,unknown,5008
MGYP001765455840,unknown,5009
MGYP002789616045,unknown,5010
MGYP002531177725,unknown,5011
MGYP000758228087,unknown,5012
MGYP001458040490,unknown,5013
MGYP000616754513,unknown,5014
MGYP002801088069,unknown,5015
MGYP000321973646,unknown,5016
MGYP002683940113,unknown,5017
MGYP006087359723,unknown,826
MGYP006350759419,unknown,5018
MGYP002663108462,unknown,5019
MGYP003688954601,unknown,5020
MGYP005981982005,unknown,5021
MGYP000218101619,unknown,5022
MGYP003516022107,unknown,5023
MGYP000621474381,unknown,5024
MGYP003577291205,unknown,5025
MGYP000798183594,unknown,5026
MGYP001348819957,unknown,5027
MGYP002524906955,unknown,5028
MGYP003581602223,unknown,5029
MGYP002172416081,unknown,5030
MGYP003383862537,unknown,5031
MGYP005950531021,unknown,5032
MGYP003043018351,unknown,5033
MGYP004643397355,unknown,5034
MGYP006434516907,unknown,5035
MGYP000096329967,unknown,816
MGYP003687074803,unknown,5036
MGYP001472481660,unknown,5037
MGYP000736317458,unknown,5038
MGYP001229333728,unknown,5039
MGYP006339039801,unknown,2870
MGYP000665539537,unknown,5040
MGYP000302639462,unknown,778
MGYP000463854616,unknown,5041
MGYP001144648861,unknown,5042
MGYP006332712827,unknown,5043
MGYP003531774385,unknown,5044
MGYP000637829602,unknown,5045
MGYP004598129463,unknown,5046
MGYP000291617980,unknown,5047
MGYP001332173043,unknown,5048
MGYP001433099979,unknown,5049
MGYP002627968359,unknown,5050
MGYP000272037206,unknown,5051
MGYP003829994493,unknown,5052
MGYP001564010403,unknown,5053
MGYP003470930377,unknown,5054
MGYP005699070047,unknown,5055
MGYP004472948153,unknown,5056
MGYP005975428315,unknown,5057
MGYP001199468906,unknown,5058
MGYP006165061997,unknown,5059
MGYP001630990359,unknown,5060
MGYP002769559935,unknown,926
MGYP002517051456,root:Host-associated:Mammals:Digestive system,926
MGYP000524637656,unknown,5061
MGYP002618249051,unknown,5062
MGYP003206693191,unknown,5063
MGYP000078565408,unknown,5064
MGYP000874668928,unknown,5065
MGYP001341253961,unknown,5065
MGYP005695144907,unknown,5066
MGYP006144625641,unknown,5067
MGYP001364317613,unknown,5068
MGYP001308990220,unknown,5069
MGYP001477877465,unknown,5070
MGYP000963979560,unknown,5071
MGYP002626552277,unknown,5072
MGYP003206985456,unknown,5073
MGYP003586777679,unknown,5074
MGYP001420364352,unknown,5075
MGYP000351649742,unknown,5076
MGYP000813347293,unknown,5077
MGYP000914157259,unknown,5078
MGYP006315903641,unknown,5079
MGYP000699739985,unknown,5080
MGYP002676982747,unknown,5080
MGYP000768156732,unknown,5081
MGYP006205882011,unknown,5082
MGYP001449180844,unknown,5083
MGYP001284703949,unknown,5084
MGYP001527959530,unknown,5085
MGYP001630962195,unknown,5086
MGYP003256331834,unknown,5087
MGYP006230187727,unknown,5088
MGYP001438227719,unknown,5088
MGYP000832435575,unknown,5089
MGYP000863941068,unknown,5090
MGYP001070954506,unknown,5091
MGYP003325339563,unknown,5092
MGYP000917256561,unknown,5093
MGYP001825958463,unknown,5094
MGYP005953084367,unknown,5095
MGYP001271055512,unknown,5096
MGYP002623270629,unknown,5097
MGYP000345889245,unknown,5098
MGYP000718537537,unknown,5099
MGYP001559529263,unknown,5100
MGYP003182467699,unknown,5101
MGYP000832204326,unknown,5102
MGYP001003773034,unknown,5103
MGYP003601992324,unknown,5104
MGYP000583885636,unknown,5105
MGYP006433504583,unknown,5106
MGYP001715435491,unknown,2602
MGYP001147374896,unknown,5107
MGYP001188193388,unknown,5108
MGYP002040036818,unknown,5109
MGYP002596375582,unknown,5110
MGYP001315477869,unknown,5111
MGYP001285560689,unknown,5112
MGYP000336466773,unknown,5113
MGYP005671026395,unknown,5114
MGYP003987842077,unknown,5115
MGYP000056820850,unknown,5116
MGYP003586939054,unknown,5117
MGYP000586866903,unknown,5118
MGYP001094273544,unknown,5119
MGYP001599136334,unknown,5120
MGYP001455950745,unknown,5121
MGYP001024951711,unknown,5122
MGYP006100916021,unknown,5123
MGYP002652307739,unknown,5124
MGYP006131556647,unknown,5125
MGYP003581593772,unknown,3252
MGYP003119737512,unknown,5126
MGYP000388689207,unknown,5127
MGYP000522591109,unknown,5128
MGYP001228566898,unknown,5128
MGYP002539164796,unknown,5129
MGYP003620210577,unknown,5130
MGYP001398160005,unknown,5131
MGYP000520472386,unknown,5132
MGYP000809019566,unknown,5133
MGYP000980310585,unknown,5134
MGYP002720975368,unknown,5135
MGYP000269088397,unknown,5136
MGYP003987952673,unknown,5137
MGYP003975052409,unknown,5138
MGYP003474901721,unknown,5139
MGYP001643345008,unknown,5140
MGYP001607018407,unknown,5141
MGYP000998066053,unknown,5142
MGYP002511502503,unknown,5143
MGYP000845159952,unknown,5144
MGYP001351133224,unknown,5145
MGYP001145676958,unknown,5146
MGYP004545802213,unknown,5146
MGYP001125464057,unknown,5147
MGYP001521892360,unknown,5148
MGYP001436979597,unknown,5148
MGYP000776360044,unknown,5149
MGYP006270996827,unknown,5150
MGYP001228239002,unknown,5151
MGYP003619592957,unknown,5151
MGYP003560229262,unknown,5152
MGYP003572814045,unknown,5153
MGYP002603750878,unknown,5154
MGYP006206245209,unknown,5155
MGYP002602603912,unknown,926
MGYP006150020613,unknown,5156
MGYP003995707561,unknown,5157
MGYP001793851783,unknown,5158
MGYP001009022113,unknown,5159
MGYP000471981367,unknown,5159
MGYP005999433989,unknown,5160
MGYP002782875070,unknown,5161
MGYP003134546694,unknown,5162
MGYP000934366030,unknown,5163
MGYP003532329095,unknown,5164
MGYP003943675989,unknown,5165
MGYP002652853935,unknown,5166
MGYP004640082051,unknown,5167
MGYP001428033154,unknown,5168
MGYP000680449276,unknown,5169
MGYP000874504004,unknown,5170
MGYP003082870250,unknown,5171
MGYP002759501406,unknown,5172
MGYP003319831267,unknown,5173
MGYP003492434218,unknown,5174
MGYP003619909170,unknown,5175
MGYP006109782985,unknown,5176
MGYP001352090796,unknown,5177
MGYP001098932684,unknown,5178
MGYP001537620181,unknown,5179
MGYP002685979888,unknown,5180
MGYP002747237135,unknown,5181
MGYP002519825551,unknown,5182
MGYP001272105677,unknown,5183
MGYP003476301181,unknown,5184
MGYP000366390576,unknown,5185
MGYP000888033421,unknown,5186
MGYP006270410685,unknown,5187
MGYP005865991629,unknown,5188
MGYP004600393865,unknown,5189
MGYP001258050071,unknown,5190
MGYP002713632242,unknown,5191
MGYP000120403903,unknown,5192
MGYP004675360521,unknown,5193
MGYP001315600641,unknown,301
MGYP003198382757,unknown,5194
MGYP002517555041,unknown,5195
MGYP001533396646,unknown,5196
MGYP006178909271,unknown,394
MGYP005873042661,unknown,5197
MGYP001236358508,unknown,5198
MGYP001481820706,unknown,5199
MGYP003562556033,unknown,5200
MGYP001248403364,unknown,5201
MGYP002747063167,unknown,5202
MGYP001769098967,unknown,5203
MGYP003678872203,unknown,5204
MGYP002840813202,unknown,5205
MGYP003578421069,unknown,5206
MGYP003557608330,unknown,5207
MGYP000262316149,unknown,5208
MGYP000262264970,unknown,5209
MGYP000410522061,unknown,5210
MGYP000841902134,unknown,5210
MGYP000094194333,unknown,5211
MGYP002509500923,unknown,5212
MGYP000693601122,unknown,5213
MGYP002680090387,unknown,5214
MGYP006215178339,unknown,5215
MGYP000856859079,unknown,5216
MGYP002282983923,unknown,5217
MGYP000131229032,unknown,5218
MGYP001401224041,unknown,5219
MGYP000175620101,unknown,5219
MGYP005859212483,unknown,5219
MGYP003580900279,unknown,5220
MGYP006144793595,unknown,5221
MGYP004675732923,unknown,5222
MGYP003527882135,unknown,5223
MGYP002510692798,unknown,5224
MGYP001428369870,unknown,5224
MGYP002721826158,unknown,5225
MGYP003253654226,unknown,5226
MGYP006104113923,unknown,5227
MGYP004732065085,unknown,5228
MGYP005666389529,unknown,5229
MGYP000177824077,unknown,5230
MGYP000305629456,unknown,394
MGYP000987231612,unknown,5231
MGYP004552178523,unknown,5231
MGYP005850230669,unknown,5232
MGYP005679397317,unknown,2434
MGYP001006644545,unknown,5233
MGYP003509947538,unknown,5234
MGYP003487003884,unknown,5235
MGYP005876065489,unknown,5236
MGYP001259278942,unknown,5237
MGYP001111855207,unknown,5238
MGYP003199771262,unknown,5239
MGYP002555757994,unknown,5239
MGYP000184655620,unknown,5240
MGYP002555752264,unknown,5241
MGYP000994757631,unknown,5242
MGYP000221157507,unknown,5243
MGYP003392036030,unknown,5244
MGYP001405209684,unknown,5245
MGYP003378577729,unknown,5246
MGYP001783165033,unknown,5247
MGYP000953253175,unknown,5248
MGYP001787896205,unknown,5249
MGYP001330343029,unknown,5250
MGYP005722236935,unknown,5251
MGYP001669380491,unknown,5251
MGYP001551522864,unknown,5252
MGYP000835490190,unknown,5253
MGYP001609667100,unknown,5254
MGYP000758179688,unknown,5255
MGYP005675662425,unknown,5256
MGYP000354420391,unknown,5257
MGYP002968656732,unknown,5258
MGYP000930955845,unknown,5259
MGYP001482899688,unknown,5260
MGYP002801987688,unknown,5261
MGYP002513332962,unknown,5262
MGYP002752691849,unknown,5263
MGYP005718578233,unknown,5264
MGYP003240015534,unknown,5265
MGYP005849217255,unknown,5266
MGYP000878150153,unknown,5267
MGYP003481553808,unknown,5268
MGYP001468651438,unknown,5269
MGYP003496837574,unknown,5270
MGYP000910271735,unknown,5271
MGYP002514352651,unknown,5272
MGYP001401802615,unknown,5273
MGYP001223324863,unknown,5273
MGYP001768204287,unknown,5274
MGYP003499248226,unknown,5275
MGYP006000556215,unknown,5276
MGYP003324870992,unknown,5277
MGYP001404997607,unknown,5278
MGYP001194037749,unknown,5279
MGYP001818255131,unknown,5280
MGYP004418875573,unknown,5281
MGYP004623474885,unknown,5282
MGYP003400972856,unknown,5283
MGYP006286261291,unknown,5284
MGYP001451964752,unknown,5285
MGYP002786391824,unknown,967
MGYP000844053376,unknown,5286
MGYP001362991252,unknown,5287
MGYP000698696553,unknown,5288
MGYP000378418069,unknown,5289
MGYP000251608465,unknown,5289
MGYP000529729969,unknown,5290
MGYP000397338767,unknown,5291
MGYP000000851653,unknown,5292
MGYP000476375161,unknown,5293
MGYP000074936676,unknown,5294
MGYP002509027727,unknown,5295
MGYP001825253517,unknown,5296
MGYP002579462407,unknown,4208
MGYP006366212727,unknown,5297
MGYP002579945801,unknown,5298
MGYP001776560522,unknown,5298
MGYP001379976276,unknown,5299
MGYP000648381231,unknown,5300
MGYP002755632459,unknown,5301
MGYP002555797718,unknown,1030
MGYP003611999507,unknown,1030
MGYP003347885529,unknown,5302
MGYP002008164754,unknown,5303
MGYP003577806953,unknown,338
MGYP001187825155,unknown,5304
MGYP001589300904,unknown,5305
MGYP000207204319,unknown,5306
MGYP003706392419,unknown,5307
MGYP003985597639,unknown,5308
MGYP000660393135,unknown,5309
MGYP002723719987,unknown,5310
MGYP002020262378,unknown,5311
MGYP000908981725,unknown,5312
MGYP001490446783,unknown,5313
MGYP001659278601,unknown,5314
MGYP003493452711,unknown,5315
MGYP003508224466,unknown,5316
MGYP003164188386,unknown,5317
MGYP001470825754,unknown,5318
MGYP000992844506,unknown,5319
MGYP002869156901,unknown,5320
MGYP001130643158,unknown,5321
MGYP003342918755,unknown,1399
MGYP000413224914,unknown,5322
MGYP004564016727,unknown,5323
MGYP006103149643,unknown,5324
MGYP006250151023,unknown,5325
MGYP002637817078,unknown,5325
MGYP002800170797,unknown,5326
MGYP001045111018,unknown,5327
MGYP003334498740,unknown,5328
MGYP001018517742,unknown,5329
MGYP005764730069,unknown,5330
MGYP003142738360,unknown,5331
MGYP003154626495,unknown,5331
MGYP001193380805,unknown,5332
MGYP003375839067,unknown,5333
MGYP000965932755,unknown,5334
MGYP003647097268,unknown,5335
MGYP002780053827,unknown,5336
MGYP001773770218,unknown,5337
MGYP001585115100,root:Environmental:Aquatic:Freshwater:Groundwater,5338
MGYP001558097531,unknown,5339
MGYP005843168085,unknown,5340
MGYP001421887610,unknown,5341
MGYP000701371814,unknown,1799
MGYP003387534719,unknown,5342
MGYP003473457694,unknown,5343
MGYP001171607123,unknown,5344
MGYP001730631786,unknown,5345
MGYP002780337124,unknown,5346
MGYP005871068323,unknown,5347
MGYP001278573178,unknown,5348
MGYP001061782921,unknown,5349
MGYP005798739785,unknown,5349
MGYP001052836487,unknown,5350
MGYP001407662808,unknown,5351
MGYP001377782011,unknown,5352
MGYP001236585035,unknown,5353
MGYP000618883068,unknown,5354
MGYP000202838775,unknown,94
MGYP003273748327,unknown,94
MGYP004638681677,unknown,5355
MGYP005993276961,unknown,5356
MGYP001452605927,unknown,5356
MGYP001419927765,unknown,5356
MGYP004551189317,unknown,5357
MGYP001837412478,unknown,5358
MGYP000060965709,unknown,5359
MGYP002775898623,unknown,5360
MGYP000992782221,unknown,5361
MGYP000094007635,unknown,5362
MGYP001301863165,unknown,5363
MGYP003479311019,unknown,5364
MGYP003591961198,unknown,5365
MGYP004478882161,unknown,5366
MGYP001471567099,unknown,5367
MGYP002746998130,unknown,5368
MGYP000465708321,unknown,5369
MGYP001741601108,unknown,5370
MGYP006348404561,unknown,5371
MGYP002735416358,unknown,5372
MGYP001256618604,unknown,5373
MGYP000970250402,unknown,5374
MGYP002518106398,unknown,1717
MGYP003172235765,unknown,5375
MGYP000892552533,unknown,5376
MGYP000723668019,unknown,5377
MGYP001144774292,unknown,5377
MGYP001176396854,unknown,5378
MGYP002147868255,unknown,5379
MGYP000815103488,unknown,5380
MGYP000905291823,unknown,5381
MGYP001133937005,unknown,5382
MGYP006439932059,unknown,5383
MGYP001290989806,unknown,5384
MGYP001066163902,unknown,506
MGYP006125905615,unknown,3112
MGYP001570300506,unknown,5385
MGYP001499376749,unknown,5386
MGYP004459756781,unknown,5387
MGYP003594662941,unknown,1747
MGYP001059704482,unknown,5388
MGYP001070357381,unknown,5389
MGYP001409876917,unknown,5390
MGYP003380618917,unknown,5391
MGYP000996475332,unknown,5392
MGYP001366717293,unknown,5393
MGYP004674932559,unknown,5394
MGYP002133323119,unknown,5395
MGYP004615847297,unknown,5396
MGYP003532863019,unknown,5397
MGYP005766049429,unknown,5398
MGYP002132289530,unknown,5399
MGYP001515986118,unknown,5400
MGYP003170410656,unknown,5401
MGYP001456355926,unknown,5402
MGYP002654006010,unknown,5403
MGYP002514251377,unknown,5404
MGYP001358630793,unknown,5405
MGYP000090551744,unknown,5406
MGYP004608552431,unknown,5407
MGYP005848860469,unknown,5408
MGYP001291202737,unknown,5409
MGYP001288687170,unknown,5410
MGYP002194732724,unknown,5411
MGYP000929680908,unknown,5412
MGYP001448655893,unknown,395
MGYP003438997015,unknown,5413
MGYP000950273404,unknown,5414
MGYP000885773049,unknown,5415
MGYP000981617038,unknown,5416
MGYP005881898119,unknown,5417
MGYP000954974094,unknown,5417
MGYP003586695797,unknown,5418
MGYP002396047130,unknown,5419
MGYP002772600712,unknown,5420
MGYP001356539442,unknown,5421
MGYP001363613961,unknown,5422
MGYP003613607557,unknown,5423
MGYP002662203626,unknown,5424
MGYP000215887684,unknown,5425
MGYP001379687153,unknown,5426
MGYP000423407787,unknown,5427
MGYP000690875605,unknown,5428
MGYP006296510095,unknown,5429
MGYP001228451111,unknown,5430
MGYP005850884203,unknown,5431
MGYP000328050951,unknown,5432
MGYP000518348671,unknown,5432
MGYP006229896767,unknown,5433
MGYP000633927186,unknown,5434
MGYP000086290711,unknown,5435
MGYP006386022025,unknown,5436
MGYP003368425957,unknown,5437
MGYP003173576421,unknown,5438
MGYP000329772544,unknown,5439
MGYP003572212397,unknown,5440
MGYP000720008968,unknown,5441
MGYP003559926017,unknown,5442
MGYP001190907497,unknown,5443
MGYP003441034910,unknown,5444
MGYP005790078975,unknown,5445
MGYP000807582891,unknown,5446
MGYP004004675611,unknown,5447
MGYP002787889875,unknown,5448
MGYP002044942994,unknown,5449
MGYP000038231701,unknown,5450
MGYP003419999545,unknown,5451
MGYP003579776557,unknown,5452
MGYP002583524103,unknown,5453
MGYP001485263865,unknown,5454
MGYP004509176487,unknown,5455
MGYP001208988052,unknown,5456
MGYP000730512122,unknown,5457
MGYP001030491238,unknown,5458
MGYP005843681229,unknown,5459
MGYP005897976201,unknown,5460
MGYP003522899731,unknown,5461
MGYP003392101269,unknown,5462
MGYP005782386869,unknown,5463
MGYP004528211025,unknown,5464
MGYP000288104796,unknown,5465
MGYP003345907025,unknown,5466
MGYP001319727097,unknown,5467
MGYP003902647863,unknown,5468
MGYP001359605641,unknown,5469
MGYP002762176068,unknown,5470
MGYP000849253763,unknown,5471
MGYP002782241144,unknown,5472
MGYP000111656818,unknown,5473
MGYP003078317658,unknown,5474
MGYP002791088758,unknown,5475
MGYP001095192155,unknown,5476
MGYP000164718870,unknown,420
MGYP006049152691,unknown,5477
MGYP000310448676,unknown,5478
MGYP002633001660,unknown,5479
MGYP001120460334,unknown,5480
MGYP000663993473,unknown,5481
MGYP001430183269,unknown,5482
MGYP002574225568,unknown,5483
MGYP001610792169,unknown,5484
MGYP001345674617,unknown,5485
MGYP002734065348,unknown,5486
MGYP005625424283,unknown,5487
MGYP001467558125,unknown,5488
MGYP002767674763,unknown,5489
MGYP001261203435,unknown,5490
MGYP002618101952,unknown,5491
MGYP002637371331,unknown,5492
MGYP003458268352,unknown,5493
MGYP000864772850,unknown,5494
MGYP003383092374,unknown,5495
MGYP002048886470,unknown,5496
MGYP003050679708,unknown,5497
MGYP003983790247,unknown,5498
MGYP003409131200,unknown,5499
MGYP002522933433,unknown,5500
MGYP003403345988,unknown,5500
MGYP001193929692,unknown,5501
MGYP000169649766,unknown,5502
MGYP003420446051,unknown,5503
MGYP001164818351,unknown,5504
MGYP001281447825,unknown,5505
MGYP002868306125,unknown,5506
MGYP002555636909,unknown,5507
MGYP002785666361,unknown,5508
MGYP004645060095,unknown,5509
MGYP001290962755,unknown,5510
MGYP001472350763,unknown,5510
MGYP002753219872,unknown,5511
MGYP000615064338,unknown,5512
MGYP001469787526,unknown,5513
MGYP001301919112,unknown,5514
MGYP001490590998,unknown,5515
MGYP001638947553,unknown,5516
MGYP002956197444,unknown,5517
MGYP001792193732,unknown,5518
MGYP000339682254,unknown,5519
MGYP002521577600,unknown,5520
MGYP000304306803,unknown,5520
MGYP000124620168,unknown,5521
MGYP003407374043,unknown,5522
MGYP001136180340,unknown,5523
MGYP002072993478,unknown,5524
MGYP001543652399,unknown,5525
MGYP004662707603,unknown,5526
MGYP000707554246,unknown,5526
MGYP006141019583,unknown,5527
MGYP000468866847,unknown,5528
MGYP001751650706,unknown,5529
MGYP006268432085,unknown,5530
MGYP005983688987,unknown,5531
MGYP001790967844,unknown,5532
MGYP006216973409,unknown,5533
MGYP001421538779,unknown,5534
MGYP003073477161,unknown,5535
MGYP001563782229,unknown,5536
MGYP004524390897,unknown,5537
MGYP000678096489,unknown,5538
MGYP000778033499,unknown,5539
MGYP003754212153,unknown,5540
MGYP000254344528,unknown,5541
MGYP006125001315,unknown,2525
MGYP000561875086,unknown,5542
MGYP001300672374,unknown,5543
MGYP001218581827,unknown,5544
MGYP001260989032,unknown,5545
MGYP002224950980,unknown,5546
MGYP000613406365,root:Host-associated:Human:Digestive system:Large intestine:Fecal,5547
MGYP006272945567,unknown,5548
MGYP004451967021,unknown,4996
MGYP000133556751,unknown,4910
MGYP003601579242,unknown,397
MGYP005733661919,unknown,397
MGYP000842132180,unknown,5549
MGYP000972901522,unknown,5550
MGYP003248309140,unknown,5551
MGYP002772922997,unknown,5552
MGYP001608657454,unknown,5553
MGYP002780715872,unknown,5554
MGYP001131375482,unknown,5554
MGYP000576311053,unknown,5555
MGYP002512482877,unknown,5556
MGYP001549914384,unknown,5557
MGYP001543336342,unknown,5558
MGYP003482550087,unknown,5559
MGYP005711120163,unknown,5560
MGYP001260206375,unknown,5561
MGYP005868358851,unknown,5562
MGYP003443898286,unknown,5563
MGYP003692578239,unknown,5564
MGYP004628739961,unknown,5565
MGYP006204089783,unknown,5233
MGYP003259348404,unknown,5566
MGYP003572813049,unknown,5567
MGYP001496935741,unknown,5568
MGYP003961096169,unknown,5569
MGYP002467417449,unknown,5570
MGYP003515145950,unknown,5571
MGYP005621821541,unknown,5572
MGYP006171180325,unknown,5573
MGYP003115106797,unknown,5574
MGYP003535094884,unknown,5575
MGYP000756175697,unknown,5576
MGYP005704474297,unknown,5577
MGYP000002417464,unknown,5578
MGYP002544748730,unknown,5579
MGYP002754752054,unknown,5580
MGYP001619847400,unknown,5581
MGYP003302371821,unknown,5582
MGYP001672714889,unknown,5583
MGYP003340374421,unknown,5584
MGYP006112521461,unknown,5585
MGYP003413149846,unknown,5586
