source,target,weight
MGYP001618369058,MGYP001440033727,0.58634925
MGYP000339590737,MGYP001064488649,0.7391033
MGYP000339590737,MGYP000339590737,1.0000001
MGYP003973259485,MGYP001419270966,0.5796318
MGYP003973259485,MGYP003973259485,0.9999999
MGYP003973259485,MGYP001340972685,0.5968392
MGYP003973259485,MGYP000456641455,0.62839776
MGYP003973259485,MGYP003591982433,0.6351823
MGYP001064488649,MGYP003257414405,0.70359004
MGYP001064488649,MGYP001064488649,1.0000002
MGYP001440033727,MGYP001440033727,1.0000002
MGYP001440033727,MGYP003971066511,0.81311524
MGYP001440033727,MGYP001200597865,0.7449102
MGYP001440033727,MGYP001400674737,0.6805255
MGYP001440033727,MGYP001340972685,0.6660566
MGYP001440033727,MGYP000856684225,0.6147407
MGYP001440033727,MGYP003591982433,0.6052437
MGYP001615929198,MGYP001292630839,0.68066883
MGYP001615929198,MGYP001400674737,0.61749995
MGYP001615929198,MGYP001615929198,0.99999976
MGYP003687365253,MGYP003687365253,0.9999995
MGYP001200597865,MGYP000944669756,0.60988295
MGYP001200597865,MGYP000925034817,0.5119205
MGYP001200597865,MGYP000856684225,0.666424
MGYP001200597865,MGYP001400674737,0.6109848
MGYP001200597865,MGYP001340972685,0.70353484
MGYP001200597865,MGYP001200597865,0.99999994
MGYP001200597865,MGYP003971066511,0.76693517
MGYP001200597865,MGYP003811266507,0.6614552
MGYP001200597865,MGYP003591982433,0.6473048
MGYP001200597865,MGYP000998941585,0.60493386
MGYP001200597865,MGYP001217991926,0.63171643
MGYP001200597865,MGYP000456641455,0.5925161
MGYP000674295724,MGYP005984866981,0.669075
MGYP000674295724,MGYP000856684225,0.6323409
MGYP000674295724,MGYP000674295724,1.0000001
MGYP000674295724,MGYP001217991926,0.78435427
MGYP000674295724,MGYP003811266507,0.66202664
MGYP001340972685,MGYP000925034817,0.5169543
MGYP001340972685,MGYP000856684225,0.63674676
MGYP001340972685,MGYP001400674737,0.70074475
MGYP001340972685,MGYP000547374928,0.6387669
MGYP001340972685,MGYP001340972685,1.0
MGYP001340972685,MGYP003971066511,0.6953249
MGYP001340972685,MGYP003811266507,0.65126634
MGYP004464917447,MGYP000998941585,0.65491486
MGYP004464917447,MGYP000216060532,0.6414643
MGYP004464917447,MGYP000944669756,0.6540418
MGYP004464917447,MGYP000856684225,0.67199
MGYP004464917447,MGYP003458200041,0.64500886
MGYP004464917447,MGYP000727245854,0.66657996
MGYP004464917447,MGYP000078207118,0.53491724
MGYP004464917447,MGYP003591982433,0.67726827
MGYP004464917447,MGYP004464917447,1.0000002
MGYP004464917447,MGYP001400674737,0.5484672
MGYP005984866981,MGYP000998941585,0.6378104
MGYP005984866981,MGYP000944669756,0.63927025
MGYP005984866981,MGYP005984866981,1.0000001
MGYP005984866981,MGYP001217991926,0.66853946
MGYP005984866981,MGYP000547374928,0.6449375
MGYP005984866981,MGYP000856684225,0.6376371
MGYP003458200041,MGYP000998941585,0.7061104
MGYP003458200041,MGYP000216060532,0.7421574
MGYP003458200041,MGYP000944669756,0.70506793
MGYP003458200041,MGYP003458200041,0.9999996
MGYP003458200041,MGYP000078207118,0.544083
MGYP003458200041,MGYP001400674737,0.56683004
MGYP003458200041,MGYP001217991926,0.6436304
MGYP000783586741,MGYP000783586741,1.0000002
MGYP000783586741,MGYP004671826037,0.73945314
MGYP004636871225,MGYP004636871225,0.9999999
MGYP000264341167,MGYP000264341167,1.0
MGYP000944669756,MGYP000998941585,0.96963334
MGYP000944669756,MGYP000216060532,0.76949346
MGYP000944669756,MGYP003451882717,0.6539041
MGYP000944669756,MGYP000944669756,0.99999964
MGYP000944669756,MGYP003591982433,0.69571763
MGYP000944669756,MGYP003811266507,0.6810928
MGYP000944669756,MGYP000856684225,0.6897408
MGYP000944669756,MGYP000547374928,0.69297916
MGYP000944669756,MGYP000727245854,0.6806016
MGYP000944669756,MGYP000925034817,0.556419
MGYP000944669756,MGYP000456641455,0.66565293
MGYP000944669756,MGYP000078207118,0.5278209
MGYP000944669756,MGYP001217991926,0.62099344
MGYP000856684225,MGYP000998941585,0.67916256
MGYP000856684225,MGYP000216060532,0.68421006
MGYP000856684225,MGYP003451882717,0.67025995
MGYP000856684225,MGYP000925034817,0.59392214
MGYP000856684225,MGYP000856684225,0.9999998
MGYP000856684225,MGYP003811266507,0.6960563
MGYP000856684225,MGYP001400674737,0.5866614
MGYP000856684225,MGYP003591982433,0.70111036
MGYP000856684225,MGYP000547374928,0.70335543
MGYP000856684225,MGYP000456641455,0.6542715
MGYP000856684225,MGYP001419270966,0.6276866
MGYP000856684225,MGYP003971066511,0.6280048
MGYP000856684225,MGYP001217991926,0.64823747
MGYP000727245854,MGYP000998941585,0.6810246
MGYP000727245854,MGYP001292630839,0.6733595
MGYP000727245854,MGYP001419270966,0.63850266
MGYP000727245854,MGYP003451882717,0.68804055
MGYP000727245854,MGYP000727245854,0.99999976
MGYP000727245854,MGYP003811266507,0.68295276
MGYP000727245854,MGYP003591982433,0.6897665
MGYP000727245854,MGYP000456641455,0.6558223
MGYP004598129463,MGYP004598129463,1.0
MGYP000783181848,MGYP000783181848,0.9999997
MGYP003257414405,MGYP003257414405,0.99999994
MGYP003451882717,MGYP000998941585,0.6551801
MGYP003451882717,MGYP003451882717,0.9999999
MGYP003451882717,MGYP003811266507,0.64243776
MGYP003451882717,MGYP000925034817,0.56590974
MGYP003451882717,MGYP000547374928,0.6590563
MGYP003451882717,MGYP000456641455,0.6605885
MGYP003451882717,MGYP003591982433,0.651071
MGYP003615265686,MGYP003615265686,1.0
MGYP003615265686,MGYP000686912101,0.6583071
MGYP000456641455,MGYP000998941585,0.6665329
MGYP000456641455,MGYP000456641455,1.0
MGYP000456641455,MGYP003811266507,0.65312237
MGYP000456641455,MGYP001419270966,0.6548793
MGYP000456641455,MGYP003591982433,0.6622688
MGYP000456641455,MGYP001545510388,0.6568801
MGYP000456641455,MGYP001292630839,0.6648641
MGYP006164523527,MGYP006164523527,0.99999976
MGYP001320052705,MGYP001320052705,0.9999999
MGYP003591982433,MGYP000998941585,0.6969861
MGYP003591982433,MGYP000925034817,0.5971576
MGYP003591982433,MGYP001400674737,0.5890465
MGYP003591982433,MGYP003971066511,0.6207626
MGYP003591982433,MGYP001217991926,0.6439163
MGYP003591982433,MGYP003591982433,0.99999994
MGYP003591982433,MGYP003811266507,0.7188076
MGYP002370748859,MGYP002370748859,0.9999999
MGYP003811266507,MGYP000998941585,0.67783695
MGYP003811266507,MGYP000216060532,0.65925306
MGYP003811266507,MGYP000925034817,0.5872761
MGYP003811266507,MGYP000547374928,0.674259
MGYP003811266507,MGYP001217991926,0.6532663
MGYP003811266507,MGYP003811266507,1.0000001
MGYP003811266507,MGYP001400674737,0.60013866
MGYP003471224344,MGYP003471224344,1.0
MGYP006333918175,MGYP006333918175,1.0
MGYP000998941585,MGYP000998941585,0.9999999
MGYP000998941585,MGYP000216060532,0.77102053
MGYP000998941585,MGYP000547374928,0.6878494
MGYP000998941585,MGYP000925034817,0.56633794
MGYP000998941585,MGYP000078207118,0.53379977
MGYP000998941585,MGYP001292630839,0.6305923
MGYP000998941585,MGYP001217991926,0.6153766
MGYP001320195389,MGYP001320195389,0.9999998
MGYP003971066511,MGYP001292630839,0.5790998
MGYP003971066511,MGYP001400674737,0.64682597
MGYP003971066511,MGYP003971066511,0.9999999
MGYP000547374928,MGYP000925034817,0.6789152
MGYP000547374928,MGYP000547374928,1.0
MGYP000310448676,MGYP000310448676,0.99999994
MGYP001419270966,MGYP001419270966,1.0000001
MGYP000686912101,MGYP000686912101,1.0
MGYP001545510388,MGYP001545510388,0.9999999
MGYP001545510388,MGYP001400674737,0.54216367
MGYP001292630839,MGYP001292630839,1.0000002
MGYP001217991926,MGYP001217991926,0.99999976
MGYP001217991926,MGYP000925034817,0.5646957
MGYP001217991926,MGYP000078207118,0.53609216
MGYP001760035136,MGYP001760035136,1.0
MGYP004671826037,MGYP004671826037,1.0000001
MGYP001477203856,MGYP001477203856,1.0
MGYP001477203856,MGYP000078207118,0.5237165
MGYP000216060532,MGYP000216060532,1.0000002
MGYP001400674737,MGYP001400674737,0.9999999
MGYP000078207118,MGYP000078207118,0.99999994
MGYP000925034817,MGYP000925034817,0.9999999
MGYP000979275488,MGYP000979275488,1.0000002
MGYP000848646543,MGYP000848646543,1.0000001
MGYP000848646543,MGYP000653064413,0.9248237
MGYP000794296934,MGYP000794296934,1.0
MGYP004611244995,MGYP004714890391,0.79825133
MGYP004611244995,MGYP004611244995,1.0
MGYP004611244995,MGYP001048860035,0.81090075
MGYP001208329015,MGYP001208329015,0.9999998
MGYP001159424019,MGYP001159424019,1.0
MGYP001573430497,MGYP001573430497,0.9999999
MGYP000015450294,MGYP000015450294,0.99999994
MGYP001337471156,MGYP001337471156,0.99999976
MGYP001337471156,MGYP005690514233,0.72147626
MGYP004714890391,MGYP004714890391,0.9999998
MGYP004714890391,MGYP001048860035,0.7966725
MGYP000521158620,MGYP000521158620,0.9999999
MGYP000989043445,MGYP000989043445,0.9999999
MGYP005690514233,MGYP005690514233,1.0000002
MGYP000041128541,MGYP000041128541,0.9999997
MGYP000653064413,MGYP000653064413,0.9999999
MGYP002641177686,MGYP002641177686,0.9999999
MGYP001048860035,MGYP001048860035,0.99999976
MGYP000354420391,MGYP000354420391,0.9999999
MGYP001607370028,MGYP001607370028,1.0
MGYP002633001660,MGYP002633001660,1.0
MGYP000418197646,MGYP000418197646,1.0000002
MGYP000061535911,MGYP000061535911,1.0
MGYP000515236798,MGYP000515236798,0.9999999
MGYP005958181283,MGYP005958181283,0.9999999
MGYP002753219872,MGYP002753219872,1.0000002
MGYP002565859792,MGYP002565859792,1.0000005
MGYP001484993269,MGYP001484993269,1.0000002
MGYP001461322459,MGYP001461322459,1.0000002
MGYP003252198678,MGYP003252198678,0.99999976
MGYP004733379683,MGYP004733379683,1.0
MGYP000619859220,MGYP000619859220,1.0000001
MGYP000519614094,MGYP000519614094,1.0
MGYP001350000198,MGYP001350000198,1.0000002
MGYP001350000198,MGYP000429720899,0.6012106
MGYP001243072001,MGYP001243072001,1.0000002
MGYP001242716583,MGYP001242716583,1.0
MGYP000763059932,MGYP000763059932,0.9999998
MGYP002229648633,MGYP002229648633,1.0000001
MGYP001393503415,MGYP001393503415,1.0000001
MGYP000003541066,MGYP000003541066,1.0
MGYP006375424597,MGYP006375424597,1.0
MGYP003522899731,MGYP003522899731,1.0000002
MGYP001296950859,MGYP001296950859,1.0
MGYP001417004548,MGYP001417004548,1.0
MGYP000229593276,MGYP000229593276,1.0000002
MGYP002556267938,MGYP002556267938,0.99999976
MGYP000513810049,MGYP000513810049,0.9999997
MGYP001298773168,MGYP001298773168,1.0000001
MGYP001291882408,MGYP001291882408,1.0000002
MGYP004467471715,MGYP004467471715,1.0
MGYP001737562837,MGYP001737562837,1.0
MGYP002832120339,MGYP002832120339,1.0
MGYP001565066661,MGYP001565066661,1.0
MGYP003258833853,MGYP003258833853,1.0
MGYP001525772237,MGYP001525772237,0.9999999
MGYP000776151726,MGYP000776151726,1.0
MGYP000911677581,MGYP000911677581,1.0000001
MGYP000870317853,MGYP000870317853,1.0
MGYP001242451400,MGYP001242451400,0.99999994
MGYP001540186856,MGYP001540186856,1.0
MGYP001481952836,MGYP001481952836,1.0
MGYP001591052200,MGYP001591052200,0.9999999
MGYP000922680310,MGYP000922680310,1.0
MGYP000922680310,MGYP001727828532,0.90592563
MGYP003283821758,MGYP003283821758,1.0
MGYP000195142353,MGYP000195142353,0.9999999
MGYP001459138098,MGYP001459138098,0.9999999
MGYP001727828532,MGYP001727828532,0.9999998
MGYP000291617980,MGYP000291617980,1.0000002
MGYP000891769378,MGYP000891769378,1.0000002
MGYP001567246999,MGYP001567246999,0.9999998
MGYP000980176661,MGYP000980176661,0.9999997
MGYP003322953602,MGYP003322953602,1.0000004
MGYP003034487450,MGYP003034487450,1.0
MGYP001299560794,MGYP001299560794,1.0000002
MGYP006135875793,MGYP006157800543,0.6359134
MGYP006135875793,MGYP006135875793,1.0
MGYP005865991629,MGYP005865991629,0.99999994
MGYP003979385371,MGYP003979385371,1.0
MGYP002894806249,MGYP002894806249,1.0000002
MGYP002753791172,MGYP002753791172,1.0000001
MGYP003916480229,MGYP003916480229,0.99999976
MGYP004599398793,MGYP004599398793,1.0000002
MGYP000030358724,MGYP000030358724,0.9999999
MGYP000779258410,MGYP000779258410,1.0
MGYP003630979463,MGYP003630979463,1.0000001
MGYP001302123896,MGYP001302123896,0.99999994
MGYP006365149907,MGYP006365149907,1.0000002
MGYP000487095526,MGYP000828647910,0.9553373
MGYP000487095526,MGYP000487095526,1.0
MGYP000898599852,MGYP000898599852,1.0
MGYP000015550390,MGYP000015550390,1.0000002
MGYP000036672694,MGYP000036672694,1.0
MGYP003613869203,MGYP003613869203,1.0000002
MGYP001602759541,MGYP001602759541,1.0000002
MGYP002624375679,MGYP002624375679,1.0000001
MGYP002774903566,MGYP002774903566,1.0
MGYP002774903566,MGYP000148302196,0.64329207
MGYP001008620067,MGYP001008620067,1.0
MGYP000871695352,MGYP000871695352,0.9999998
MGYP000856202462,MGYP000856202462,0.9999995
MGYP000668639715,MGYP000668639715,0.9999999
MGYP000298365067,MGYP000298365067,1.0000002
MGYP001332173043,MGYP001332173043,0.9999999
MGYP006382908549,MGYP006382908549,0.9999999
MGYP000277082694,MGYP000277082694,0.9999999
MGYP006157800543,MGYP006157800543,1.0
MGYP005860484399,MGYP005860484399,0.9999999
MGYP002975610562,MGYP002975610562,1.0000002
MGYP001613295618,MGYP001613295618,1.0000001
MGYP001116662720,MGYP001116662720,1.0
MGYP000429720899,MGYP000429720899,0.99999976
MGYP001410015277,MGYP001410015277,0.99999976
MGYP002519133208,MGYP002519133208,0.99999976
MGYP000996475332,MGYP000996475332,1.0
MGYP006084758815,MGYP006084758815,0.9999999
MGYP001207060575,MGYP001207060575,0.9999999
MGYP005902193593,MGYP005902193593,1.0000001
MGYP002281465316,MGYP002281465316,0.9999999
MGYP003010670039,MGYP003010670039,0.9999999
MGYP000863941068,MGYP000863941068,1.0000001
MGYP005978796499,MGYP005978796499,0.9999998
MGYP001522289959,MGYP001522289959,0.99999976
MGYP001386770337,MGYP001386770337,0.99999994
MGYP000104021319,MGYP000104021319,1.0000002
MGYP006316584457,MGYP006316584457,0.99999964
MGYP000462069447,MGYP000462069447,1.0000001
MGYP001398212304,MGYP001398212304,1.0
MGYP001550379247,MGYP001550379247,1.0000001
MGYP001384557735,MGYP001384557735,1.0
MGYP001180334826,MGYP001180334826,1.0
MGYP002593991871,MGYP002593991871,1.0
MGYP001427725867,MGYP001427725867,1.0
MGYP000483506026,MGYP000483506026,0.9999998
MGYP003210178654,MGYP003210178654,0.9999999
MGYP000237716767,MGYP000237716767,1.0000001
MGYP001205366394,MGYP001205366394,1.0000001
MGYP001384154032,MGYP001384154032,1.0
MGYP002756762988,MGYP002756762988,1.0000002
MGYP004479366905,MGYP004479366905,0.99999994
MGYP003555238542,MGYP003555238542,0.9999998
MGYP000828647910,MGYP000828647910,1.0
MGYP001002022958,MGYP001002022958,0.99999994
MGYP000930931210,MGYP000930931210,0.9999998
MGYP000599476599,MGYP000599476599,1.0000002
MGYP003338256627,MGYP003338256627,0.9999999
MGYP001366717293,MGYP001366717293,1.0000002
MGYP004445306225,MGYP004445306225,1.0000002
MGYP000379049051,MGYP000379049051,1.0000001
MGYP000148302196,MGYP000148302196,0.9999999
MGYP005977277351,MGYP005977277351,1.0000002
MGYP002520314358,MGYP002520314358,0.9999998
MGYP001070954506,MGYP001070954506,0.9999999
MGYP001255180995,MGYP001255180995,1.0
MGYP001386832730,MGYP001386832730,0.9999999
MGYP001513510439,MGYP001513510439,1.0000004
MGYP005832865601,MGYP005832865601,1.0
MGYP003283771132,MGYP003283771132,0.99999976
MGYP001273541835,MGYP001273541835,1.0
MGYP005676446679,MGYP005676446679,0.9999999
MGYP002478201914,MGYP002478201914,1.0000001
MGYP001362539876,MGYP001362539876,0.9999999
MGYP000998540623,MGYP000998540623,0.9999999
MGYP000998540623,MGYP006327008911,0.7382315
MGYP006327008911,MGYP006327008911,0.9999999
MGYP000348714846,MGYP000348714846,1.0000005
MGYP000348714846,MGYP002442007421,0.65491295
MGYP000348714846,MGYP002723901462,0.6558088
MGYP002723901462,MGYP002723901462,0.99999994
MGYP002681096466,MGYP001524007930,0.66984564
MGYP002681096466,MGYP000045007596,0.7811941
MGYP002681096466,MGYP002681096466,0.9999998
MGYP002681096466,MGYP001419063888,0.771407
MGYP002681096466,MGYP000100822244,0.7833009
MGYP002681096466,MGYP000662008966,0.7515286
MGYP002681096466,MGYP000959485251,0.67308843
MGYP002681096466,MGYP001656369616,0.61613685
MGYP002681096466,MGYP001097585727,0.6513225
MGYP002681096466,MGYP005931365567,0.60903287
MGYP002681096466,MGYP000254479303,0.610343
MGYP001166158482,MGYP001166158482,1.0
MGYP001166158482,MGYP000812659760,0.61394095
MGYP001166158482,MGYP001250221901,0.64122784
MGYP002738027151,MGYP002738027151,1.0000001
MGYP002508766293,MGYP002508766293,0.99999994
MGYP001080173485,MGYP001080173485,0.9999999
MGYP001080173485,MGYP005876235451,0.92766523
MGYP001080173485,MGYP000983172282,0.7787683
MGYP001080173485,MGYP005764599423,0.7240803
MGYP001080173485,MGYP003415856168,0.7227013
MGYP001080173485,MGYP001565757714,0.7377175
MGYP001080173485,MGYP001520384720,0.7022544
MGYP001807889053,MGYP001807889053,0.9999999
MGYP001807889053,MGYP001112721357,0.7703742
MGYP005880730803,MGYP004449735021,0.68935215
MGYP005880730803,MGYP000484358242,0.66872704
MGYP005880730803,MGYP005880730803,1.0000002
MGYP005880730803,MGYP002545633099,0.86521703
MGYP005880730803,MGYP004511303891,0.7939658
MGYP005880730803,MGYP001693297091,0.76069367
MGYP005880730803,MGYP000824516928,0.7256832
MGYP005880730803,MGYP003005938100,0.6809015
MGYP005764351329,MGYP005764351329,1.0
MGYP005764351329,MGYP002678391598,0.8005431
MGYP005764351329,MGYP000226517605,0.7570732
MGYP005764351329,MGYP004617540743,0.75861156
MGYP005764351329,MGYP000639846149,0.72317326
MGYP005764351329,MGYP002425820859,0.72565097
MGYP005764351329,MGYP005876111237,0.72611034
MGYP005764351329,MGYP002783044479,0.72569656
MGYP005764351329,MGYP001379787764,0.71806145
MGYP005764351329,MGYP000501248930,0.74107105
MGYP005764351329,MGYP004570684685,0.71726644
MGYP005764351329,MGYP003268192724,0.7247851
MGYP005764351329,MGYP002545633099,0.69237995
MGYP005764351329,MGYP004511303891,0.6760775
MGYP005764351329,MGYP001693297091,0.66481864
MGYP001250221901,MGYP000812659760,0.69655085
MGYP001250221901,MGYP001250221901,0.9999999
MGYP001250221901,MGYP000962765206,0.7275652
MGYP001250221901,MGYP003414123699,0.6702018
MGYP000783650370,MGYP000783650370,1.0000002
MGYP000783650370,MGYP000840921502,0.7500218
MGYP000783650370,MGYP002763503286,0.73363435
MGYP000783650370,MGYP000932252222,0.67120683
MGYP000783650370,MGYP000252413347,0.65178007
MGYP005772107017,MGYP000180411033,0.634807
MGYP005772107017,MGYP005772107017,0.99999994
MGYP005772107017,MGYP001060846689,0.7470434
MGYP005772107017,MGYP001757699312,0.6586838
MGYP001757699312,MGYP000180411033,0.6620115
MGYP001757699312,MGYP001494870779,0.6792982
MGYP001757699312,MGYP002763503286,0.74509746
MGYP001757699312,MGYP001757699312,0.9999999
MGYP000639846149,MGYP004617540743,0.74243796
MGYP000639846149,MGYP001379787764,0.7197434
MGYP000639846149,MGYP002425820859,0.86448705
MGYP000639846149,MGYP002678391598,0.7167403
MGYP000639846149,MGYP002783044479,0.7273026
MGYP000639846149,MGYP003268192724,0.7210015
MGYP000639846149,MGYP004511303891,0.70203555
MGYP000639846149,MGYP001693297091,0.69349426
MGYP000639846149,MGYP005876111237,0.8428316
MGYP000639846149,MGYP000226517605,0.755893
MGYP000639846149,MGYP004570684685,0.7117349
MGYP000639846149,MGYP002545633099,0.68673676
MGYP000639846149,MGYP000639846149,1.0
MGYP001419063888,MGYP000045007596,0.8934589
MGYP001419063888,MGYP001656369616,0.71314263
MGYP001419063888,MGYP001097585727,0.7160078
MGYP001419063888,MGYP000662008966,0.82993543
MGYP001419063888,MGYP000100822244,0.83387667
MGYP001419063888,MGYP000254479303,0.6967631
MGYP001419063888,MGYP000959485251,0.71634865
MGYP001419063888,MGYP005931365567,0.6822791
MGYP001419063888,MGYP001419063888,1.0
MGYP005876235451,MGYP005764599423,0.71634924
MGYP005876235451,MGYP003415856168,0.72645664
MGYP005876235451,MGYP001565757714,0.73156846
MGYP005876235451,MGYP005876235451,1.0
MGYP005876235451,MGYP000983172282,0.77131593
MGYP005876235451,MGYP001520384720,0.69190013
MGYP000767319026,MGYP001589252305,0.73967963
MGYP000767319026,MGYP001097585727,0.81356573
MGYP000767319026,MGYP000767319026,1.0000001
MGYP000767319026,MGYP000838336064,0.718618
MGYP000767319026,MGYP000100822244,0.71682036
MGYP000767319026,MGYP005931365567,0.6943655
MGYP000767319026,MGYP001632704031,0.6861192
MGYP000812659760,MGYP006395412615,0.72256696
MGYP000812659760,MGYP000812659760,0.99999976
MGYP000812659760,MGYP003414123699,0.6934203
MGYP000812659760,MGYP000962765206,0.7159568
MGYP000789970263,MGYP000789970263,0.99999994
MGYP000789970263,MGYP003560203875,0.72582155
MGYP000789970263,MGYP002602456197,0.6507789
MGYP002763503286,MGYP001494870779,0.68623525
MGYP002763503286,MGYP002763503286,0.9999999
MGYP000045007596,MGYP001524007930,0.6992463
MGYP000045007596,MGYP000045007596,1.0
MGYP000045007596,MGYP000662008966,0.82772654
MGYP000045007596,MGYP001104673581,0.7321238
MGYP000045007596,MGYP001656369616,0.7071825
MGYP000045007596,MGYP000959485251,0.7082679
MGYP000045007596,MGYP001097585727,0.70484316
MGYP000045007596,MGYP001044742556,0.6955708
MGYP000045007596,MGYP005931365567,0.68750054
MGYP000723163516,MGYP005781153675,0.74692893
MGYP000723163516,MGYP000723163516,0.99999976
MGYP000587571871,MGYP000587571871,1.0000002
MGYP003005938100,MGYP004449735021,0.7508333
MGYP003005938100,MGYP000484358242,0.7254051
MGYP003005938100,MGYP003005938100,0.99999994
MGYP003005938100,MGYP000824516928,0.6961237
MGYP003005938100,MGYP002545633099,0.6882891
MGYP000615064338,MGYP000615064338,0.99999976
MGYP000840921502,MGYP000932252222,0.65996987
MGYP000840921502,MGYP000885575494,0.7165271
MGYP000840921502,MGYP001114603733,0.7307739
MGYP000840921502,MGYP000840921502,0.99999976
MGYP000811362253,MGYP005966761137,0.6781889
MGYP000811362253,MGYP003254593537,0.7556007
MGYP000811362253,MGYP000811362253,0.99999976
MGYP000100822244,MGYP001589252305,0.6869815
MGYP000100822244,MGYP001097585727,0.7028669
MGYP000100822244,MGYP001632704031,0.7897984
MGYP000100822244,MGYP000838336064,0.6697985
MGYP000100822244,MGYP000100822244,1.0000002
MGYP000100822244,MGYP005931365567,0.6910291
MGYP003207041047,MGYP001468070352,0.7569764
MGYP003207041047,MGYP003207041047,1.0
MGYP003207041047,MGYP003524139429,0.8331132
MGYP001632704031,MGYP001589252305,0.6797836
MGYP001632704031,MGYP001097585727,0.68543005
MGYP001632704031,MGYP001632704031,1.0000002
MGYP001632704031,MGYP000838336064,0.6570675
MGYP001632704031,MGYP005931365567,0.66983175
MGYP001632704031,MGYP001190394367,0.67787564
MGYP000662008966,MGYP001524007930,0.7053891
MGYP000662008966,MGYP001656369616,0.7048429
MGYP000662008966,MGYP000662008966,0.99999994
MGYP000662008966,MGYP000959485251,0.7019958
MGYP000662008966,MGYP000254479303,0.69269544
MGYP000662008966,MGYP005931365567,0.67983884
MGYP000075358132,MGYP000075358132,0.99999994
MGYP000075358132,MGYP002603126449,0.8180134
MGYP000075358132,MGYP002604973256,0.6807561
MGYP000075358132,MGYP005859812965,0.70898813
MGYP000075358132,MGYP000786226590,0.6890483
MGYP000075358132,MGYP000819160924,0.6288501
MGYP006097603149,MGYP006097603149,0.9999999
MGYP006097603149,MGYP000622976335,0.71180946
MGYP003510229933,MGYP003510229933,1.0000002
MGYP003554302161,MGYP003554302161,1.0000002
MGYP003554302161,MGYP001114603733,0.6790508
MGYP004511303891,MGYP004617540743,0.6837631
MGYP004511303891,MGYP001379787764,0.69310784
MGYP004511303891,MGYP002425820859,0.69816005
MGYP004511303891,MGYP002678391598,0.68083656
MGYP004511303891,MGYP002783044479,0.674716
MGYP004511303891,MGYP003268192724,0.68318665
MGYP004511303891,MGYP004511303891,1.0000002
MGYP004511303891,MGYP001693297091,0.82286024
MGYP004511303891,MGYP002545633099,0.8082446
MGYP004511303891,MGYP005876111237,0.702609
MGYP004511303891,MGYP004570684685,0.70347357
MGYP004511303891,MGYP000226517605,0.6925694
MGYP002757174183,MGYP001524007930,0.73318994
MGYP002757174183,MGYP000863487007,0.72592515
MGYP002757174183,MGYP003193789234,0.71465695
MGYP002757174183,MGYP001512264475,0.74252963
MGYP002757174183,MGYP002757174183,1.0
MGYP002757174183,MGYP001104673581,0.74306726
MGYP002757174183,MGYP001508988846,0.71561474
MGYP006395412615,MGYP000351756259,0.6941827
MGYP006395412615,MGYP006395412615,1.0
MGYP006395412615,MGYP003414123699,0.8072379
MGYP006395412615,MGYP003379510473,0.77403426
MGYP006395412615,MGYP002793604388,0.679888
MGYP000426509029,MGYP000426509029,0.9999999
MGYP000959485251,MGYP001524007930,0.711913
MGYP000959485251,MGYP001656369616,0.7065475
MGYP000959485251,MGYP001097585727,0.71059626
MGYP000959485251,MGYP000959485251,0.9999999
MGYP000959485251,MGYP001104673581,0.73683995
MGYP000959485251,MGYP005931365567,0.7242205
MGYP001110413159,MGYP000400089916,0.7973889
MGYP001110413159,MGYP000351756259,0.779781
MGYP001110413159,MGYP000837799147,0.80244386
MGYP001110413159,MGYP004636737401,0.949847
MGYP001110413159,MGYP001110413159,1.0000005
MGYP000885575494,MGYP000932252222,0.702222
MGYP000885575494,MGYP000885575494,1.0000002
MGYP000885575494,MGYP001114603733,0.7185077
MGYP002602456197,MGYP002602456197,1.0
MGYP001468070352,MGYP001468070352,1.0000002
MGYP001468070352,MGYP001080658919,0.7812303
MGYP001468070352,MGYP003524139429,0.7902168
MGYP001468070352,MGYP004695598557,0.75690997
MGYP002545633099,MGYP004617540743,0.68355405
MGYP002545633099,MGYP001379787764,0.69721484
MGYP002545633099,MGYP002425820859,0.69469744
MGYP002545633099,MGYP000501248930,0.7052325
MGYP002545633099,MGYP004449735021,0.70842856
MGYP002545633099,MGYP002678391598,0.6886913
MGYP002545633099,MGYP002783044479,0.68917227
MGYP002545633099,MGYP000484358242,0.6848326
MGYP002545633099,MGYP003268192724,0.7046118
MGYP002545633099,MGYP001693297091,0.77755797
MGYP002545633099,MGYP005876111237,0.6933192
MGYP002545633099,MGYP000226517605,0.69633055
MGYP002545633099,MGYP004570684685,0.7042058
MGYP002545633099,MGYP002545633099,0.9999999
MGYP001508988846,MGYP000863487007,0.71201473
MGYP001508988846,MGYP001508988846,0.9999999
MGYP001508988846,MGYP001358269078,0.71093637
MGYP001508988846,MGYP001512264475,0.7202436
MGYP001508988846,MGYP003193789234,0.7010609
MGYP000723021587,MGYP000723021587,1.0000001
MGYP001527959530,MGYP001527959530,1.0000002
MGYP005966761137,MGYP005966761137,1.0
MGYP005966761137,MGYP003254593537,0.7004968
MGYP002784178387,MGYP002784178387,1.0
MGYP000180411033,MGYP000180411033,1.0
MGYP000180411033,MGYP001060846689,0.68497956
MGYP001044742556,MGYP001097585727,0.7190487
MGYP001044742556,MGYP001044742556,0.99999994
MGYP001044742556,MGYP005931365567,0.7566608
MGYP000837799147,MGYP000837799147,0.99999976
MGYP000962765206,MGYP003414123699,0.6793241
